elapsed_s,tflops,gpu_uuid
1.881697654724121,155.93042630289176,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8887724876403809,155.88586682219994,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.8958561420440674,155.772785210015,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.902937889099121,155.8632331529807,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9100208282470703,155.81799605588031,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9171042442321777,155.84061658784853,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9241845607757568,155.81799605588031,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9312613010406494,155.8632331529807,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9383411407470703,155.8660672701623,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.945420265197754,155.84061658784853,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9525036811828613,155.84061658784853,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9595856666564941,155.81799605588031,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9666633605957031,155.88586682219994,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9737412929534912,155.84061658784853,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9808239936828613,155.81799605588031,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9879083633422852,155.84061658784853,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
1.9949924945831299,155.7953926161668,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
2.0020735263824463,155.81799605588031,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
2.0091493129730225,155.843439349707,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
2.016227960586548,155.8632331529807,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
2.0233094692230225,155.88586682219994,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
2.0303947925567627,155.75019488429757,GPU-f7f152a8-7ef2-fa17-4745-38a374331d8c
